ts_code,trade_date,close,pct_chg,score,volume_ratio,structure,ma10,ma20,macd_dif,macd_dea,rsi6,boll_mid,turnover,avg_turnover_5,atr_ratio,price_vs_ma20,tier,ma5,kdj_k,kdj_d,wr1,wr2,regime,entry_price,ret_1,ret_3,ret_5
511130.SH,20250515.000000,111.185631,0.013400,5,,,111.994784,111.698280,,,32.489435,,2327989.116000,2591536.929600,0.004903,-0.004590,A,111.565379,25.885563,43.921659,89.320402,88.370660,sideways,111.185631,-0.001307,0.002130,0.000430
513200.SH,20250515.000000,0.813000,-0.732600,5,,,0.825400,0.819650,,,43.087461,,81641.638000,239731.070000,0.026182,-0.008113,B,0.814600,23.389683,29.423923,79.687499,60.606059,sideways,0.813000,0.017220,0.062731,0.063961
588030.SH,20250515.000000,0.952000,-1.956700,3,,,0.974500,0.965950,,,31.891926,,207484.934000,282326.942200,0.019283,-0.014442,C,0.968600,30.728110,47.341355,98.387095,97.499998,sideways,0.952000,0.006303,0.013655,0.007353
588190.SH,20250515.000000,0.949000,-1.861400,3,,,0.971300,0.962750,,,32.948692,,142149.507000,208306.354000,0.019795,-0.014282,C,0.965400,30.347246,46.808599,98.387095,97.499998,sideways,0.949000,0.005269,0.012645,0.009484
588220.SH,20250515.000000,0.953000,-1.954700,3,,,0.975500,0.966550,,,32.502422,,197571.864000,233249.281200,0.019862,-0.014019,C,0.969400,28.905790,44.897303,98.529410,97.499998,sideways,0.953000,0.004197,0.013641,0.007345
159892.SZ,20250516.000000,0.605000,2.023600,3,,,0.603200,0.601150,,,55.285516,,778413.824000,719816.682400,0.026328,0.006404,C,0.595400,26.501906,26.949783,60.784313,23.076922,sideways,0.605000,0.008264,0.066116,0.056198
511090.SH,20250516.000000,122.920000,-0.143000,4,,,123.860800,123.786214,,,27.344907,,7696658.771000,8748110.853400,0.004856,-0.006998,B,123.252000,19.156883,32.970507,89.805616,87.835052,sideways,122.920000,0.002912,0.003433,0.003124
511130.SH,20250516.000000,111.040340,-0.130700,4,,,111.834765,111.666137,,,29.307074,,2581504.585000,2642712.468400,0.004724,-0.005604,B,111.296092,21.840803,36.561374,86.276471,85.209333,sideways,111.040340,0.002348,0.002393,0.002545
513200.SH,20250516.000000,0.827000,1.722000,3,,,0.824000,0.820750,,,55.547224,,367712.756000,261881.531200,0.025048,0.007615,C,0.814600,29.655622,29.501156,57.812499,27.027026,sideways,0.827000,0.004837,0.062878,0.048368
588030.SH,20250516.000000,0.958000,0.630300,6,,,0.974200,0.965950,,,39.629668,,189008.110000,261948.133600,0.019162,-0.008230,B,0.966400,25.172907,39.951873,85.937499,76.315787,sideways,0.958000,0.000000,0.006263,-0.014614
588220.SH,20250516.000000,0.957000,0.419700,6,,,0.975000,0.966600,,,37.693806,,185011.552000,228319.486400,0.019854,-0.009932,B,0.966800,22.603860,37.466155,89.999999,81.578945,sideways,0.957000,0.001045,0.007315,-0.013584
511130.SH,20250519.000000,111.301068,0.234800,6,,,111.711964,111.636930,,,41.620944,,2329988.759000,2507459.513200,0.004617,-0.003009,A,111.215884,24.074166,32.398971,73.003021,60.590408,sideways,111.301068,0.001091,-0.000608,-0.000098
588030.SH,20250519.000000,0.958000,0.000000,5,,,0.972300,0.966400,,,39.629667,,371425.151000,293294.259400,0.018715,-0.008692,B,0.962600,22.337493,34.080413,83.333332,72.499998,sideways,0.958000,0.007307,0.001044,-0.010438
588220.SH,20250519.000000,0.958000,0.104500,6,,,0.973000,0.967000,,,39.099013,,111694.927000,203983.366400,0.019386,-0.009307,B,0.963000,19.698870,31.543727,86.111110,74.999998,sideways,0.958000,0.008351,0.002088,-0.010438
588030.SH,20250520.000000,0.965000,0.730700,6,,,0.969600,0.967000,,,49.305450,,165555.838000,242778.402200,0.017913,-0.002068,B,0.960800,28.528026,32.229617,72.727272,54.999999,sideways,0.965000,-0.001036,-0.021762,-0.023834
588790.SH,20250520.000000,0.586000,1.384100,5,,,0.589700,0.582050,,,51.138050,,305469.199000,214080.176600,0.022062,0.006786,B,0.584400,31.753067,38.662041,69.565216,57.575756,sideways,0.586000,-0.005119,-0.023891,-0.039249
588030.SH,20250521.000000,0.964000,-0.103600,5,,,0.967400,0.967900,,,47.986982,,176775.828000,222049.972200,0.017190,-0.004029,B,0.959400,33.185350,32.548195,61.363635,46.874999,sideways,0.964000,-0.005187,-0.016598,-0.029046
588790.SH,20250521.000000,0.583000,-0.511900,5,,,0.587700,0.583050,,,46.685957,,225598.932000,204869.708600,0.022053,-0.000086,B,0.582200,32.279822,36.534634,66.666665,60.714284,sideways,0.583000,0.003431,-0.017153,-0.032590
513160.SH,20250522.000000,1.068000,-1.747900,5,,,1.083500,1.073950,,,40.375775,,206563.546000,252670.691400,0.022806,-0.005540,B,1.078200,34.007734,38.999246,79.411764,71.999999,sideways,1.068000,-0.006554,-0.014981,0.005618
588030.SH,20250522.000000,0.959000,-0.518700,5,,,0.964700,0.967400,,,41.352231,,141755.021000,208903.989600,0.017429,-0.008683,B,0.960800,32.123566,32.406652,69.999998,51.999998,sideways,0.959000,-0.015641,-0.017727,0.004171
588790.SH,20250522.000000,0.585000,0.343100,4,,,0.586200,0.583650,,,50.157403,,178641.876000,203864.106400,0.021734,0.002313,B,0.582600,34.651194,35.906821,60.606059,40.909089,sideways,0.585000,-0.022222,-0.037607,-0.017094
159740.SZ,20250523.000000,0.697000,-0.570600,5,,,0.707500,0.698450,,,40.662418,,1330421.524000,1264312.998200,0.020496,-0.002076,A,0.704400,35.625121,48.408850,86.666664,82.608692,sideways,0.697000,-0.012912,-0.012912,-0.012912
513010.SH,20250523.000000,0.721000,-0.688700,5,,,0.733600,0.725200,,,39.036158,,839911.517000,845886.835600,0.021795,-0.005792,A,0.729800,34.430716,46.559769,87.878785,85.185182,sideways,0.721000,-0.012483,-0.012483,-0.011096
513130.SH,20250523.000000,0.697000,-0.712300,5,,,0.709000,0.700950,,,39.231158,,3628346.269000,3365657.213000,0.021316,-0.005635,A,0.705600,37.548475,48.572408,84.374997,80.769228,sideways,0.697000,-0.014347,-0.012912,-0.012912
513160.SH,20250523.000000,1.061000,-0.655400,5,,,1.082400,1.075700,,,36.036893,,232350.010000,249006.711200,0.022553,-0.013666,B,1.075200,26.103195,34.700562,89.705881,82.499998,sideways,1.061000,-0.011310,-0.010368,-0.013195
513180.SH,20250523.000000,0.707000,-0.702200,5,,,0.719600,0.710950,,,38.608754,,3884707.442000,3818193.773200,0.021418,-0.005556,A,0.716000,34.732745,47.053589,87.878785,84.615381,sideways,0.707000,-0.012730,-0.012730,-0.011315
513260.SH,20250523.000000,1.350000,-0.735300,5,,,1.373200,1.357600,,,39.288833,,586290.999000,590388.800400,0.021111,-0.005598,A,1.366800,34.051432,45.589616,87.692306,83.333332,sideways,1.350000,-0.014074,-0.012593,-0.012593
513380.SH,20250523.000000,0.641000,-0.774000,5,,,0.651800,0.643950,,,40.726541,,328797.778000,327739.013200,0.021507,-0.004581,B,0.647800,34.273376,45.677928,86.666664,81.818178,sideways,0.641000,-0.014041,-0.012480,-0.014041
159353.SZ,20250526.000000,0.954274,-0.311500,4,,,0.961829,0.951740,,,42.189790,,384481.559000,411301.397600,0.010565,0.002662,B,0.960835,32.052299,46.674784,85.714796,80.001002,sideways,0.954274,-0.006250,0.000000,-0.005208
159792.SZ,20250526.000000,0.831000,-1.071400,5,,,0.847400,0.840150,,,35.992020,,1267624.846000,1863216.438400,0.022950,-0.010891,A,0.845800,40.542151,49.501969,80.434781,79.069766,sideways,0.831000,0.008424,0.021661,0.002407
512050.SH,20250526.000000,0.936000,-0.425500,3,,,0.945200,0.935350,,,38.797291,,2774388.644000,2912007.287400,0.010531,0.000695,C,0.944000,32.053162,49.034279,92.307689,89.473680,sideways,0.936000,-0.005342,0.001068,-0.004274
513770.SH,20250526.000000,0.509500,-1.163900,5,,,0.519450,0.514175,,,36.396109,,290614.518000,444710.233400,0.021590,-0.009092,A,0.518100,38.221579,49.323838,84.615381,82.608692,sideways,0.509500,0.004907,0.021590,0.002944
560610.SH,20250526.000000,0.925137,-0.318500,4,,,0.933314,0.923561,,,41.100846,,562627.261000,541719.244600,0.010878,0.001706,B,0.932428,33.464592,49.372478,88.460334,84.998727,sideways,0.925137,-0.006390,0.000000,-0.004260
563220.SH,20250526.000000,0.978000,-0.407300,4,,,0.986700,0.976250,,,40.636074,,883430.716000,953926.926800,0.010590,0.001793,B,0.986000,35.405530,50.522899,85.714283,80.952377,sideways,0.978000,-0.005112,0.000000,-0.004090
563360.SH,20250526.000000,0.997000,-0.300000,4,,,1.004600,0.994150,,,42.026850,,359057.255000,409817.158400,0.010460,0.002867,B,1.003800,34.814866,49.339673,85.185182,79.999996,sideways,0.997000,-0.006018,0.000000,-0.005015
563800.SH,20250526.000000,0.939000,-0.424200,4,,,0.947300,0.937400,,,40.600825,,1434977.703000,1751450.866800,0.010802,0.001707,B,0.946400,34.127501,49.742726,88.461535,84.210522,sideways,0.939000,-0.006390,-0.001065,-0.004260
563880.SH,20250526.000000,0.972000,-0.307700,4,,,0.980400,0.970100,,,40.996672,,373906.381000,410651.334600,0.011096,0.001959,B,0.979600,33.456426,48.037732,85.714283,80.952377,sideways,0.972000,-0.005144,0.000000,-0.005144
159338.SZ,20250527.000000,0.937000,-0.530800,3,,,0.948700,0.940900,,,33.835125,,2221518.286000,2167028.448000,0.009986,-0.004145,C,0.946600,27.199263,42.796579,90.322578,87.499996,sideways,0.937000,-0.002134,0.000000,0.005336
159339.SZ,20250527.000000,0.944000,-0.631600,3,,,0.956600,0.948850,,,33.346166,,223548.303000,242765.591200,0.010064,-0.005111,C,0.954600,27.712555,44.245491,93.333330,91.666663,sideways,0.944000,0.000000,0.001059,0.005297
159351.SZ,20250527.000000,0.945675,-0.623100,3,,,0.958027,0.949973,,,33.912646,,2465643.314000,2422071.595000,0.010225,-0.004524,C,0.955952,26.519710,43.086816,93.546173,91.663852,sideways,0.945675,-0.002091,0.004179,0.005224
159352.SZ,20250527.000000,0.974283,-0.505100,3,,,0.986746,0.978338,,,33.293076,,2238966.533000,2204582.548000,0.010370,-0.004145,C,0.984372,28.593242,44.524287,90.625886,88.001452,sideways,0.974283,-0.002030,0.002030,0.006092
159353.SZ,20250527.000000,0.948310,-0.625000,3,,,0.960437,0.952535,,,33.499764,,438915.370000,412338.707000,0.010258,-0.004436,C,0.958052,25.071765,39.473778,90.909365,88.000479,sideways,0.948310,-0.001048,0.001048,0.005241
159361.SZ,20250527.000000,0.952000,-0.418400,3,,,0.964400,0.956350,,,32.065470,,947075.737000,930439.343200,0.009679,-0.004549,C,0.962000,25.571231,42.330975,93.548384,91.666663,sideways,0.952000,-0.002101,0.002101,0.005252
159605.SZ,20250527.000000,1.054000,0.381000,6,,,1.072500,1.057750,,,41.278956,,544826.667000,535632.926800,0.018636,-0.003545,A,1.062200,26.451668,39.071878,76.923076,70.588234,sideways,1.054000,-0.013283,-0.019924,-0.005693
159636.SZ,20250527.000000,1.253000,0.723500,6,,,1.275500,1.268200,,,39.584370,,824656.187000,688087.325400,0.021035,-0.011985,A,1.270000,34.121864,46.085382,75.999999,75.999999,sideways,1.253000,-0.004789,-0.006385,0.016760
159740.SZ,20250527.000000,0.690000,0.290700,6,,,0.703400,0.699400,,,35.480299,,1089280.414000,1187153.629600,0.018219,-0.013440,A,0.697200,24.952262,35.710862,78.048779,74.285712,sideways,0.690000,-0.002899,-0.002899,0.005797
159792.SZ,20250527.000000,0.838000,0.842400,6,,,0.846800,0.841900,,,44.994601,,2192299.896000,1873492.947000,0.020883,-0.004632,A,0.842400,38.622304,45.875414,65.217390,64.285713,sideways,0.838000,-0.004773,-0.010740,0.001193
512050.SH,20250527.000000,0.931000,-0.534200,3,,,0.943600,0.936100,,,31.817861,,2713884.681000,2832066.838400,0.010051,-0.005448,C,0.941000,24.035441,40.701333,93.548384,91.666663,sideways,0.931000,-0.002148,0.002148,0.006445
513770.SH,20250527.000000,0.512000,0.490700,6,,,0.518850,0.515200,,,42.074427,,596276.102000,455422.228400,0.019810,-0.006211,A,0.515800,33.814386,44.154021,74.999997,71.739127,sideways,0.512000,-0.002930,-0.007812,0.002930
513860.SH,20250527.000000,0.688000,0.145600,6,,,0.702800,0.696300,,,36.481223,,368979.880000,351829.541000,0.021387,-0.011920,B,0.702000,35.579882,48.969989,79.999998,79.999998,sideways,0.688000,-0.005814,-0.007267,0.018895
513980.SH,20250527.000000,0.689000,0.437300,6,,,0.703000,0.696700,,,38.561124,,778173.948000,985513.400600,0.022082,-0.011052,A,0.702600,34.999215,48.724434,80.434781,80.434781,sideways,0.689000,-0.004354,-0.008708,0.015965
560530.SH,20250527.000000,0.947825,-0.619800,3,,,0.960535,0.952604,,,32.243574,,403176.522000,408275.980200,0.009875,-0.005017,C,0.958269,26.711390,42.825210,93.550074,92.001945,sideways,0.947825,-0.002078,0.003119,0.006237
560610.SH,20250527.000000,0.919225,-0.639000,3,,,0.931836,0.924299,,,32.968411,,456092.349000,527658.361200,0.010412,-0.005490,C,0.929472,24.778307,41.174421,93.549863,92.001945,sideways,0.919225,-0.001072,0.002144,0.007503
563220.SH,20250527.000000,0.973000,-0.511200,3,,,0.985300,0.977150,,,33.832779,,998101.790000,926929.019600,0.010131,-0.004247,C,0.983000,27.175115,42.740304,90.624997,87.999996,sideways,0.973000,-0.003083,0.002055,0.005139
563360.SH,20250527.000000,0.991000,-0.601800,3,,,1.003200,0.995000,,,33.229074,,361993.677000,388052.830200,0.009442,-0.004020,C,1.001000,25.774013,41.484453,93.548384,91.666663,sideways,0.991000,-0.003027,0.002018,0.005045
563800.SH,20250527.000000,0.933000,-0.639000,3,,,0.945700,0.938150,,,32.251690,,1450167.060000,1653181.321800,0.010335,-0.005490,C,0.943400,25.220803,41.568751,93.548384,91.666663,sideways,0.933000,-0.001072,0.003215,0.006431
563880.SH,20250527.000000,0.967000,-0.514400,3,,,0.979000,0.970950,,,33.900284,,460671.923000,424649.928400,0.009972,-0.004068,C,0.976600,24.970951,40.348805,93.548384,91.666663,sideways,0.967000,-0.002068,0.001034,0.005171
159329.SZ,20250529.000000,1.012000,0.696500,6,,,1.025200,1.019400,,,41.282441,,401175.778000,715332.679800,0.028656,-0.007259,A,1.014400,11.423560,17.312910,88.888888,84.905659,sideways,1.012000,-0.007905,-0.008893,0.001976
159338.SZ,20250529.000000,0.943000,0.855600,5,,,0.945600,0.942750,,,49.907929,,2138491.232000,2186380.661800,0.009923,0.000265,A,0.940400,27.199672,32.709372,59.999998,59.999998,sideways,0.943000,-0.006363,-0.001060,0.003181
159339.SZ,20250529.000000,0.949000,0.529700,6,,,0.953300,0.950700,,,45.984862,,140424.865000,217786.699800,0.009785,-0.001788,B,0.948200,23.890765,32.351098,70.833330,70.833330,sideways,0.949000,-0.004215,0.000000,0.006322
159351.SZ,20250529.000000,0.952592,0.942400,5,,,0.954766,0.951900,,,50.651470,,2664967.065000,2529116.252000,0.009929,0.000727,A,0.949627,26.009155,32.044509,59.998378,59.998378,sideways,0.952592,-0.003113,-0.002075,0.002074
159352.SZ,20250529.000000,0.980218,0.813800,6,,,0.983284,0.980317,,,49.170688,,1775028.513000,2079979.267000,0.010091,-0.000101,A,0.978042,26.417999,33.126868,61.536665,61.536665,sideways,0.980218,-0.004037,0.000000,0.004036
159353.SZ,20250529.000000,0.954274,0.734500,6,,,0.957058,0.954473,,,49.093071,,379418.855000,417426.823800,0.009970,-0.000208,A,0.952286,24.920229,30.157549,64.001446,64.001446,sideways,0.954274,-0.005208,-0.001042,0.003125
159361.SZ,20250529.000000,0.958000,0.842100,6,,,0.961000,0.958250,,,49.218164,,786438.295000,913166.538800,0.009469,-0.000261,A,0.955600,23.364991,30.390427,63.999997,63.999997,sideways,0.958000,-0.004175,-0.001044,0.003132
159605.SZ,20250529.000000,1.060000,1.923100,6,,,1.064300,1.061600,,,50.956248,,696715.105000,549446.745400,0.018733,-0.001507,A,1.053000,26.713562,30.473466,57.692307,44.999999,sideways,1.060000,-0.025472,-0.011321,-0.004717
159636.SZ,20250529.000000,1.273000,2.085000,4,,,1.270900,1.269950,,,54.661911,,687359.868000,691253.063400,0.020985,0.002402,B,1.258000,35.609717,38.592574,49.333333,44.117646,sideways,1.273000,-0.021995,0.000786,0.015711
512050.SH,20250529.000000,0.937000,0.861100,6,,,0.940100,0.937850,,,48.816823,,3139661.533000,2846459.405600,0.009758,-0.000906,A,0.934600,21.793529,28.914797,66.666664,66.666664,sideways,0.937000,-0.004269,0.000000,0.004269
513020.SH,20250529.000000,1.084000,1.688600,6,,,1.090100,1.084200,,,50.366098,,242312.385000,204494.275600,0.021152,-0.000184,B,1.078800,31.942755,39.704860,62.318840,59.999999,sideways,1.084000,-0.020295,0.005535,0.019373
513770.SH,20250529.000000,0.520500,1.958900,3,,,0.517050,0.517075,,,59.231519,,467678.866000,412022.551200,0.019555,0.006624,C,0.513600,41.598663,40.110075,34.782607,24.999999,sideways,0.520500,-0.024015,-0.013449,0.002882
513860.SH,20250529.000000,0.700000,2.339200,4,,,0.700700,0.697350,,,53.835651,,526887.371000,316724.169400,0.021531,0.003800,B,0.693200,33.837972,39.137902,53.333332,52.272726,sideways,0.700000,-0.024286,0.001429,0.015714
513980.SH,20250529.000000,0.698000,1.749300,5,,,0.701100,0.697700,,,51.341691,,1542996.901000,1017597.042800,0.021899,0.000430,A,0.693400,31.497235,38.305635,60.869564,59.090908,sideways,0.698000,-0.021490,0.002865,0.017192
560530.SH,20250529.000000,0.952751,0.729200,6,,,0.956890,0.954328,,,46.741304,,334465.054000,397675.564200,0.009603,-0.001652,B,0.951766,21.204142,30.058717,72.002758,72.002758,sideways,0.952751,-0.002068,0.001035,0.005171
560610.SH,20250529.000000,0.925137,0.751100,6,,,0.928388,0.926073,,,48.258188,,520820.269000,508977.452800,0.010041,-0.001011,A,0.923166,22.568028,29.789503,67.999672,67.999672,sideways,0.925137,-0.004260,0.001065,0.004260
563220.SH,20250529.000000,0.978000,0.824700,6,,,0.981700,0.979050,,,48.069708,,840963.420000,899687.915600,0.009787,-0.001072,A,0.976200,22.744495,30.603132,67.999997,67.999997,sideways,0.978000,-0.003067,0.000000,0.004090
563360.SH,20250529.000000,0.997000,0.910900,5,,,0.999800,0.996950,,,49.719449,,350665.760000,360489.084400,0.009314,0.000050,B,0.994600,23.455116,30.074279,63.999997,63.999997,sideways,0.997000,-0.004012,-0.001003,0.004012
563800.SH,20250529.000000,0.938000,0.643800,6,,,0.942200,0.939900,,,46.261978,,1675945.987000,1516690.310200,0.009823,-0.002021,A,0.937000,21.857393,29.805856,70.833330,70.833330,sideways,0.938000,-0.002132,0.001066,0.005330
563880.SH,20250529.000000,0.972000,0.725400,6,,,0.975500,0.972800,,,48.040641,,383016.008000,403516.640800,0.009774,-0.000822,A,0.970200,22.653755,29.479750,67.999997,67.999997,sideways,0.972000,-0.004115,0.000000,0.004115
159338.SZ,20250530.000000,0.937000,-0.636300,5,,,0.944600,0.943650,,,40.096423,,2206636.744000,2132991.978000,0.009834,-0.007047,A,0.938800,23.466448,29.628397,83.999997,83.999997,sideways,0.937000,0.001067,0.008538,0.012807
159351.SZ,20250530.000000,0.949627,-0.311200,5,,,0.954074,0.953036,,,45.551203,,2867979.197000,2596615.191000,0.009811,-0.003577,A,0.948639,27.595547,30.561522,69.231665,69.231665,sideways,0.949627,-0.003121,0.004163,0.009366
159352.SZ,20250530.000000,0.976261,-0.403600,5,,,0.982394,0.981405,,,42.410363,,2061354.837000,2016286.642600,0.009915,-0.005241,A,0.976459,25.304407,30.519381,76.922775,76.922775,sideways,0.976261,-0.001013,0.007092,0.010132
159353.SZ,20250530.000000,0.949304,-0.520800,5,,,0.956064,0.955467,,,40.445449,,366229.999000,391950.958000,0.009723,-0.006450,B,0.950696,21.946605,27.420567,84.000640,84.000640,sideways,0.949304,0.000000,0.007330,0.012566
159361.SZ,20250530.000000,0.954000,-0.417500,5,,,0.960200,0.959250,,,42.138303,,877681.827000,883595.360800,0.009284,-0.005473,A,0.954000,22.243327,27.674727,79.999997,79.999997,sideways,0.954000,0.000000,0.006289,0.011530
512050.SH,20250530.000000,0.933000,-0.426900,5,,,0.939200,0.938800,,,41.877702,,3153347.572000,2915764.720400,0.009570,-0.006178,A,0.933200,21.195686,26.341760,79.999997,79.999997,sideways,0.933000,-0.001072,0.007503,0.011790
560530.SH,20250530.000000,0.950781,-0.206800,5,,,0.956200,0.955362,,,43.170211,,256336.363000,352130.653800,0.009252,-0.004795,B,0.950190,21.828902,27.315445,76.921573,76.921573,sideways,0.950781,-0.001036,0.006218,0.010363
560610.SH,20250530.000000,0.921196,-0.426000,5,,,0.927501,0.927009,,,41.383240,,640867.019000,532395.079200,0.009778,-0.006271,A,0.921787,21.455408,27.011471,80.769828,80.769828,sideways,0.921196,0.000000,0.008556,0.011764
563220.SH,20250530.000000,0.975000,-0.306700,5,,,0.980800,0.980100,,,43.102628,,915242.722000,884237.054800,0.009597,-0.005204,A,0.974800,22.855304,28.020523,76.923074,76.923074,sideways,0.975000,-0.001026,0.007179,0.010256
563360.SH,20250530.000000,0.993000,-0.401200,5,,,0.999000,0.998050,,,43.127562,,372332.585000,354219.634000,0.009279,-0.005060,B,0.993200,23.329052,27.825870,76.923074,76.923074,sideways,0.993000,-0.001007,0.008056,0.012085
563800.SH,20250530.000000,0.936000,-0.213200,5,,,0.941400,0.940900,,,42.497694,,1437420.109000,1450293.879800,0.009539,-0.005208,A,0.935600,22.571595,27.394436,75.999997,75.999997,sideways,0.936000,-0.001068,0.006410,0.010684
563880.SH,20250530.000000,0.968000,-0.411500,5,,,0.974600,0.973850,,,41.162566,,402295.605000,396890.291400,0.009666,-0.006007,B,0.968800,21.512760,26.824087,80.769228,80.769228,sideways,0.968000,-0.001033,0.008264,0.012397
159201.SZ,20250603.000000,0.986000,-0.303300,4,,,0.989800,0.984250,,,47.825629,,263759.136000,259056.889200,0.008548,0.001778,B,0.987600,43.763840,52.920341,71.428568,57.142853,sideways,0.986000,0.003043,0.006085,0.008114
159338.SZ,20250603.000000,0.938000,0.106700,5,,,0.943800,0.944600,,,42.362631,,2096105.217000,2142225.108600,0.009823,-0.006987,A,0.938000,22.310965,27.189253,79.999997,66.666662,sideways,0.938000,0.004264,0.008529,0.005330
159351.SZ,20250603.000000,0.946663,-0.312200,5,,,0.953284,0.953975,,,40.642003,,2789871.381000,2664251.774800,0.009693,-0.007665,A,0.947651,24.807587,28.643543,80.768329,68.749600,sideways,0.946663,0.004175,0.008350,0.005219
159352.SZ,20250603.000000,0.975272,-0.101300,5,,,0.981504,0.982344,,,40.730801,,1998734.847000,1981026.441600,0.009925,-0.007199,A,0.975668,23.280160,28.106307,80.768330,68.747626,sideways,0.975272,0.005071,0.009128,0.007100
159353.SZ,20250603.000000,0.949304,0.000000,5,,,0.955268,0.956362,,,40.445448,,301173.990000,375289.444200,0.009574,-0.007380,B,0.949702,19.964188,24.935108,84.000640,73.335117,sideways,0.949304,0.004188,0.008377,0.006282
159361.SZ,20250603.000000,0.954000,0.000000,5,,,0.959400,0.960200,,,42.138301,,779622.404000,853809.307000,0.009284,-0.006457,A,0.953600,21.495551,25.615002,79.999997,64.285710,sideways,0.954000,0.003145,0.007338,0.004193
159629.SZ,20250603.000000,2.470000,0.570000,4,,,2.463400,2.473850,,,53.875636,,126015.501000,201368.698800,0.013302,-0.001556,B,2.458000,43.229741,37.946502,45.454545,20.754717,sideways,2.470000,0.010121,0.016194,0.016599
512050.SH,20250603.000000,0.932000,-0.107200,5,,,0.938200,0.939650,,,40.164915,,2917738.870000,2944434.765600,0.009580,-0.008141,A,0.932400,19.463790,24.049103,83.999997,73.333328,sideways,0.932000,0.005365,0.009657,0.006438
560530.SH,20250603.000000,0.949796,-0.103600,5,,,0.955412,0.956249,,,41.277996,,291375.043000,330268.330800,0.009114,-0.006748,B,0.949402,20.963708,25.198200,80.766675,68.747221,sideways,0.949796,0.004149,0.008299,0.005186
560610.SH,20250603.000000,0.921196,0.000000,5,,,0.926713,0.927896,,,41.383238,,785384.205000,576946.468000,0.009702,-0.007221,A,0.920999,20.713661,24.912201,80.769828,68.749599,sideways,0.921196,0.005347,0.008556,0.005347
563220.SH,20250603.000000,0.974000,-0.102600,5,,,0.980000,0.981050,,,41.391808,,827761.431000,873103.197800,0.009534,-0.007186,A,0.974000,21.647126,25.896057,80.769228,66.666662,sideways,0.974000,0.004107,0.008214,0.005133
563360.SH,20250603.000000,0.992000,-0.100700,5,,,0.998000,0.999000,,,41.477802,,302200.680000,342848.319000,0.009217,-0.007007,B,0.992200,21.962957,25.871566,80.769228,66.666662,sideways,0.992000,0.004032,0.009073,0.006048
563800.SH,20250603.000000,0.935000,-0.106800,5,,,0.940600,0.941800,,,40.519479,,1105950.467000,1384488.432600,0.009473,-0.007220,A,0.934800,21.714397,25.501089,79.999997,66.666662,sideways,0.935000,0.004278,0.008556,0.006417
563880.SH,20250603.000000,0.967000,-0.103300,5,,,0.973700,0.974750,,,39.467377,,397002.519000,401509.519000,0.009381,-0.007951,A,0.967800,19.470045,24.372739,84.615381,73.333328,sideways,0.967000,0.005171,0.009307,0.006205
159338.SZ,20250604.000000,0.942000,0.426400,5,,,0.942800,0.945100,,,51.220442,,2064421.735000,2110805.798400,0.009023,-0.003280,A,0.939000,26.873976,27.084161,63.999997,24.999998,sideways,0.942000,0.003185,0.007431,0.009554
159351.SZ,20250604.000000,0.950615,0.417500,5,,,0.952295,0.954420,,,49.372125,,2785803.410000,2728283.794000,0.008984,-0.003987,A,0.948639,28.076353,28.454480,65.386110,30.772222,sideways,0.950615,0.003119,0.008317,0.009356
159352.SZ,20250604.000000,0.980218,0.507100,5,,,0.980613,0.982938,,,52.112027,,1945310.390000,1922295.213000,0.009226,-0.002767,A,0.976855,28.341217,28.184610,61.536665,23.073332,sideways,0.980218,0.003027,0.006054,0.008073
159353.SZ,20250604.000000,0.953280,0.418800,5,,,0.954374,0.956759,,,50.491752,,417630.735000,371032.517200,0.008789,-0.003636,B,0.950696,23.975696,24.615304,68.001285,27.272725,sideways,0.953280,0.003128,0.008343,0.010428
159361.SZ,20250604.000000,0.957000,0.314500,5,,,0.958300,0.960650,,,49.918646,,834123.076000,831218.774800,0.008658,-0.003800,A,0.954600,24.997034,25.409012,67.999997,33.333331,sideways,0.957000,0.003135,0.008359,0.009404
159792.SZ,20250604.000000,0.839000,0.720300,5,,,0.839600,0.844650,,,50.179900,,1442023.143000,1406726.573800,0.020007,-0.006689,A,0.836800,35.347333,36.431219,61.904760,48.387095,sideways,0.839000,0.021454,0.041716,0.056019
512050.SH,20250604.000000,0.937000,0.536500,5,,,0.937300,0.940100,,,51.955055,,2539860.014000,2909629.832200,0.008919,-0.003298,A,0.933600,24.975860,24.358022,63.999997,24.999998,sideways,0.937000,0.003202,0.007471,0.008538
513770.SH,20250604.000000,0.513500,0.489200,5,,,0.514250,0.517400,,,49.362769,,577248.418000,472990.901800,0.018987,-0.007538,A,0.512700,33.711679,34.490801,63.829785,51.428568,sideways,0.513500,0.020448,0.041870,0.052580
513980.SH,20250604.000000,0.700000,1.596500,3,,,0.696900,0.697850,,,55.738258,,1238203.037000,1115260.051800,0.021429,0.003081,C,0.691200,29.798039,29.597571,56.521738,23.076922,sideways,0.700000,0.014286,0.032857,0.048571
560530.SH,20250604.000000,0.953737,0.414900,5,,,0.954427,0.956791,,,51.487231,,290772.565000,307787.539400,0.008486,-0.003192,B,0.950584,25.515017,25.303806,65.382361,24.999998,sideways,0.953737,0.003099,0.007232,0.008264
560610.SH,20250604.000000,0.926122,0.534800,5,,,0.925925,0.928388,,,53.346133,,454895.564000,576707.111000,0.009119,-0.002441,A,0.922378,26.629219,25.484540,61.539660,16.670894,sideways,0.926122,0.003192,0.006383,0.008511
